103.205.52.1,4912,40144
27.148.160.1,1105,40145
119.235.128.1,7928,40146
14.17.96.1,24317,40147
111.119.144.1,11332,40148
110.40.0.1,28648,40149
203.94.0.1,12314,40150
117.74.135.1,13459,40151
