27.39.0.1,8547,40080
36.111.128.1,28752,40081
42.186.0.1,20690,40082
43.254.0.1,23416,40083
116.213.96.1,28121,40084
43.254.100.1,4390,40085
42.51.0.1,18785,40086
122.144.128.1,4547,40087
