43.230.220.1,2525,40072
14.17.64.1,5756,40073
43.254.228.1,2908,40074
118.191.128.1,2172,40075
43.243.24.1,430,40076
14.1.99.1,1212,40077
202.179.240.1,1077,40078
36.27.208.1,21660,40079
