167.220.244.1,9872,40152
103.105.200.1,29028,40153
103.72.120.1,1401,40154
103.114.28.1,1241,40155
103.204.72.1,352,40156
103.86.88.1,2545,40157
103.95.68.1,347,40158
223.255.236.1,11884,40159
