49.235.150.181,SH-TEC-O2C,80,5004,2019-10-18 22:33:00,23
118.24.187.203,CD-TEC-O2C,80,5003,2019-10-18 22:30:30,23
47.106.39.99,SZ-ALI-O2C,80,5002,2019-10-18 22:28:00,23
120.27.63.95,QD-ALI-O2C,80,5001,2019-10-18 22:25:30,10
39.100.112.63,ZJK-ALI-O2C,80,5009,2019-10-18 22:45:30,23
39.104.142.116,HHHT-ALI-O2C,80,5000,2019-10-18 22:23:00,23
202.112.51.44,BJ-THU-EU,80,5008,2019-10-18 22:43:00,5
