152.136.179.250,BJ-TEC-O2C,80,5005,2019-10-18 22:35:30,15
94.191.27.50,CQ-TEC-O2C,80,5004,2019-10-18 22:33:00,15
116.62.118.239,HZ-ALI-O2C,80,5003,2019-10-18 22:30:30,5
39.100.112.63,ZJK-ALI-O2C,80,5002,2019-10-18 22:28:00,5
202.112.51.44,BJ-THU-EU,80,5001,2019-10-18 22:25:30,5
110.240.220.182,SJZ-CU-HM,80,5009,2019-10-18 22:45:30,5
