59.252.0.1,31098,40140
110.51.0.1,3661,40141
116.182.0.1,5268,40142
45.116.52.1,28734,40143
61.28.0.1,8766,40144
45.251.21.1,6827,40145
36.111.64.1,11143,40146
5.10.136.1,12833,40147
116.214.32.1,8314,40148
210.77.96.1,17270,40149
