60.247.129.1,12842,40100
113.197.101.1,7914,40101
103.94.20.1,13625,40102
36.255.164.1,10651,40103
49.4.32.1,12722,40104
103.97.62.1,429,40105
103.254.196.1,1223,40106
39.134.160.1,595,40107
103.119.107.1,1158,40108
103.232.212.1,2838,40109
