114.113.144.1,23667,40020
124.64.0.1,30608,40021
219.232.6.1,14029,40022
39.96.0.1,25062,40023
101.54.8.1,1943,40024
36.192.0.1,339,40025
61.232.0.1,1483,40026
125.62.20.1,1500,40027
125.62.36.1,994,40028
202.75.214.1,1880,40029
