60.247.129.1,12842,40140
113.197.101.1,7914,40141
103.94.20.1,13625,40142
36.255.164.1,10651,40143
49.4.32.1,12722,40144
103.97.62.1,429,40145
103.254.196.1,1223,40146
39.134.160.1,595,40147
103.119.107.1,1158,40148
103.232.212.1,2838,40149
