43.254.100.1,4390,40090
42.51.0.1,18785,40091
122.144.128.1,4547,40092
103.224.232.1,5401,40093
101.129.0.1,25758,40094
122.204.0.1,500,40095
183.168.0.1,1769,40096
202.38.64.1,1709,40097
203.88.32.1,1591,40098
39.134.135.1,547,40099
