223.0.0.1,1268,40100
139.198.0.1,220,40101
117.79.224.1,2375,40102
39.134.140.1,1210,40103
39.134.42.1,2792,40104
103.205.52.1,4912,40105
27.148.160.1,1105,40106
119.235.128.1,7928,40107
14.17.96.1,24317,40108
111.119.144.1,11332,40109
