114.113.144.1,23667,40070
124.64.0.1,30608,40071
219.232.6.1,14029,40072
39.96.0.1,25062,40073
101.54.8.1,1943,40074
36.192.0.1,339,40075
61.232.0.1,1483,40076
125.62.20.1,1500,40077
125.62.36.1,994,40078
202.75.214.1,1880,40079
