13.125.44.223,KOR-AWS-O2C,33456,80,2019-05-03 14:55:40
13.125.44.223,KOR-AWS-O2C,33457,443,2019-05-03 14:56:45
13.125.44.223,KOR-AWS-O2C,33458,1084,2019-05-03 14:57:50
13.125.44.223,KOR-AWS-O2C,33459,5205,2019-05-03 14:58:55
52.62.247.88,AUS-AWS-O2C,33460,80,2019-05-03 15:00:00
52.62.247.88,AUS-AWS-O2C,33461,443,2019-05-03 15:01:05
52.62.247.88,AUS-AWS-O2C,33462,1085,2019-05-03 15:02:10
52.62.247.88,AUS-AWS-O2C,33463,5205,2019-05-03 15:03:15
52.90.209.164,VG-AWS-O2C,33464,80,2019-05-03 14:55:40
52.90.209.164,VG-AWS-O2C,33465,443,2019-05-03 14:56:45
52.90.209.164,VG-AWS-O2C,33466,1086,2019-05-03 14:57:50
52.90.209.164,VG-AWS-O2C,33467,5205,2019-05-03 14:58:55
13.58.240.169,OH-AWS-O2C,33468,80,2019-05-03 15:00:00
13.58.240.169,OH-AWS-O2C,33469,443,2019-05-03 15:01:05
13.58.240.169,OH-AWS-O2C,33470,1087,2019-05-03 15:02:10
13.58.240.169,OH-AWS-O2C,33471,5205,2019-05-03 15:03:15
206.189.156.225,SGP-DGO-O2C,33472,80,2019-05-04 14:55:40
206.189.156.225,SGP-DGO-O2C,33473,443,2019-05-04 14:56:45
206.189.156.225,SGP-DGO-O2C,33474,1088,2019-05-04 14:57:50
206.189.156.225,SGP-DGO-O2C,33475,5205,2019-05-04 14:58:55
142.93.173.127,DEU-DGO-O2C,33476,80,2019-05-04 15:00:00
142.93.173.127,DEU-DGO-O2C,33477,443,2019-05-04 15:01:05
142.93.173.127,DEU-DGO-O2C,33478,1089,2019-05-04 15:02:10
142.93.173.127,DEU-DGO-O2C,33479,5205,2019-05-04 15:03:15
139.59.30.168,IND-DGO-O2C,33480,80,2019-05-04 14:55:40
139.59.30.168,IND-DGO-O2C,33481,443,2019-05-04 14:56:45
139.59.30.168,IND-DGO-O2C,33482,1090,2019-05-04 14:57:50
139.59.30.168,IND-DGO-O2C,33483,5205,2019-05-04 14:58:55
159.203.44.95,CAN-DGO-O2C,33484,80,2019-05-04 15:00:00
159.203.44.95,CAN-DGO-O2C,33485,443,2019-05-04 15:01:05
159.203.44.95,CAN-DGO-O2C,33486,1091,2019-05-04 15:02:10
159.203.44.95,CAN-DGO-O2C,33487,5205,2019-05-04 15:03:15
