http://138.197.132.171/my.pcap,138.197.132.171,YYZ-CAN-DGO,750k,20,0,80,0
http://46.101.133.157/my.pcap,46.101.133.157,FRA-DEU-DGO,750k,20,0,80,0
http://167.99.194.67/my.pcap,167.99.194.67,LHR-GBR-DGO,750k,20,0,80,0
http://128.199.87.21/my.pcap,128.199.87.21,SIN-SGP-DGO,750k,20,0,80,0
http://128.199.63.222/my.pcap,128.199.63.222,AMS-NLD-DGO,750k,20,0,80,0
