http://95.179.132.180/my.pcap,95.179.132.180,AMS-NLD-VUL,750k,20,0,80,0
http://167.179.103.230/my.pcap,167.179.103.230,NRT-JPN-VUL,750k,20,0,80,0
http://157.230.172.25/my.pcap,157.230.172.25,SFO-USA-DGO,750k,20,0,80,0
