http://52.47.176.244/my.pcap,52.47.176.244,CDG-FRA-AWS,750k,20,0,80,0
http://169.255.56.124/my.pcap,169.255.56.124,GNA-W4A,750k,20,0,80,0
http://102.68.86.43/my.pcap,102.68.86.43,KEN-W4A,750k,20,0,80,0
http://47.74.249.148/my.pcap,47.74.249.148,SIN-SGP-ALI,750k,20,0,80,0
http://47.91.47.188/my.pcap,47.91.47.188,SYD-AUS-ALI,750k,20,0,80,0
