13.236.85.19,AUS-AWS-VPN,7000,purevpn
18.191.17.54,OH-AWS-VPN,8000,purevpn
142.93.117.107,NY-DGO-VPN,9000,purevpn
167.99.179.103,CAN-DGO-VPN,10000,purevpn
46.101.254.170,DEU-DGO-VPN,11000,purevpn
206.189.92.28,SGP-DGO-VPN,12000,purevpn
13.48.58.114,SWE-AWS-VPN,5000,purevpn
52.13.102.211,OR-AWS-VPN,6000,purevpn
