52.13.102.211,OR-AWS-VPN,5001
13.236.85.19,AUS-AWS-VPN,5002
18.191.17.54,OH-AWS-VPN,5003
142.93.117.107,NY-DGO-VPN,5004
167.99.179.103,CAN-DGO-VPN,5005
46.101.254.170,DEU-DGO-VPN,5006
206.189.92.28,SGP-DGO-VPN,5007
13.48.58.114,SWE-AWS-VPN,5000
