129.211.1.107 SH-TEC-O2C 33456 33457 1080 33458 5201 33459
139.199.106.197 BJ-TEC-O2C 33456 33457 1080 33458 5202 33459
132.232.58.32 CD-TEC-O2C 33456 33457 1080 33458 5203 33459
94.191.81.215 CQ-TEC-O2C 33456 33457 1080 33458 5204 33459
47.111.22.62 HZ-ALI-O2C 33456 33457 1080 33458 5205 33459
47.104.83.176 QD-ALI-O2C 33456 33457 1080 33458 5206 33459
47.92.234.125 ZJK-ALI-O2C 33456 33457 1080 33458 5207 33459
39.104.168.133 HHHT-ALI-O2C 33456 33457 1080 33458 5208 33459
