139.199.106.197 BJ-TEC-O2C 80 33460
139.199.106.197 BJ-TEC-O2C 443 33461
139.199.106.197 BJ-TEC-O2C 8838 33462
139.199.106.197 BJ-TEC-O2C 5202 33463
