nanjing-cu-hm-kayodi.duckdns.org Nanjing-CU-HM 33480 33481 1094 33482 5201 33483
tianjin-cu-hm-kayodi.duckdns.org Tianjin-CU-HM 33480 33481 1094 33482 5202 33483
xiamen-ct-hm-kayodi.duckdns.org Xiamen-CT-HM 33480 33481 1094 33482 5203 33483
bj-cu-hm1-kayodi.duckdns.org BJ-CU-HM1 33480 33481 1094 33482 5204 33483
123.165.54.90 Harbin-CT-HM 33480 33481 1094 33482 5205 33483
gggkso.zicp.vip SJZ-CU-HM 33480 33481 1094 33482 5206 33483
123.59.170.215 BJ-CU-HM2 33480 33481 1094 33482 5207 33483
47.112.113.236 SZ-ALI-O2C 33480 33481 1094 33482 5208 33483
