13.125.44.223 KOR-AWS-O2C 80 33464
13.125.44.223 KOR-AWS-O2C 443 33465
13.125.44.223 KOR-AWS-O2C 8838 33466
13.125.44.223 KOR-AWS-O2C 5206 33467
