nanjing-cu-hm-kayodi.duckdns.org Nanjing-CU-HM 33484 33485 1087 33486 5201 33487
tianjin-cu-hm-kayodi.duckdns.org Tianjin-CU-HM 33484 33485 1087 33486 5202 33487
xiamen-ct-hm-kayodi.duckdns.org Xiamen-CT-HM 33484 33485 1087 33486 5203 33487
bj-cu-hm1-kayodi.duckdns.org BJ-CU-HM1 33484 33485 1087 33486 5204 33487
123.165.54.90 Harbin-CT-HM 33484 33485 1087 33486 5205 33487
gggkso.zicp.vip SJZ-CU-HM 33484 33485 1087 33486 5206 33487
123.59.170.215 BJ-CU-HM2 33484 33485 1087 33486 5207 33487
47.112.113.236 SZ-ALI-O2C 33484 33485 1087 33486 5208 33487
