new,T,0.1,500,6,169.235.31.181,terran,data
new,,0.01,1000,6,169.235.31.181,terran,icmp
new,T,0.01,1000,6,192.30.255.112,github,data
new,T,0.01,1000,6,151.101.24.95,springer,data
