13.48.126.254,SWE-AWS-O2C,5001,80,2020-02-14 08:31:30
54.186.76.200,OR-AWS-O2C,5014,80,2020-02-14 08:32:30
13.210.77.247,AUS-AWS-O2C,5027,80,2020-02-14 08:33:30
52.14.219.85,OH-AWS-O2C,5040,80,2020-02-14 08:34:30
3.89.123.254,VG-AWS-O2C,5053,80,2020-02-14 08:35:30
13.230.244.95,JPN-AWS-O2C,5055,80,2020-02-14 08:31:00
13.209.96.60,KOR-AWS-O2C,5068,80,2020-02-14 08:32:00
52.67.165.90,BRA-AWS-O2C,5081,80,2020-02-14 08:33:00
162.62.20.228,RUS-TEC-O2C,5094,80,2020-02-14 08:34:00
129.226.163.163,HK-TEC-O2C,5107,80,2020-02-14 08:35:00
167.172.22.132,NY-DGO-O2C,5120,80,2020-02-14 08:36:00
167.99.185.5,CAN-DGO-O2C,5122,80,2020-02-14 08:31:30
64.225.100.197,DEU-DGO-O2C,5135,80,2020-02-14 08:32:30
165.22.253.175,SGP-DGO-O2C,5148,80,2020-02-14 08:33:30
159.89.137.51,SF-DGO-O2C,5161,80,2020-02-14 08:34:30
142.93.217.76,IND-DGO-O2C,5174,80,2020-02-14 08:35:30
167.71.140.70,GBR-DGO-O2C,5176,80,2020-02-14 08:31:00
